Time,Year,Month,Ecoregion,SoilType,NrOfCohorts,MaxLayerRatio,Layers,SumCanopyProp,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),Potential Evapotranspiration(mm),Potential Evaporation(mm),Evaporation(mm),PotentialTranspiration(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),Water(m/m),PressureHead(m),Surface Water (mm),Available Water (mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,SoilDiffusivity(mm2_s),ActiveLayerDepth(mm/mo),LeakageFrac(-),AverageAlbedo(ratio_W_m2),FrostDepth(mm/mo),SPEI,Canopy%N
1925.333,1925,5,eco999,SALO,1,0.999999999933871,1,0.935305,996,4.91,12.56,16.385,20.21,110.41,375,0,0,64.64532,81.02394,81.02394,40.29074,40.94955,40.94955,0,11.041,0.2063694,1.97,0,125.313,0,3.759611,0.9965439,186.2882,163.64,5.908959,11395.76,5612.765,164.3566,256.6685,211,210,813,209.0313,160.5018,154.9462,0.4093428,0,0.1,0.0155268,0,0,2.3
1925.417,1925,6,eco999,SALO,1,0.999999999933871,1,0.935305,968,10.6,17.96,21.64,25.32,129.3,375,0,0,25.24613,114.0197,14.41955,14.41954,59.35844,59.35844,40.51887,8.878114,0.1872483,3.1,0,106.1919,0,3.759611,1.308112,198.834,167.1448,9.839084,11395.76,5612.765,164.3566,413.9742,211,210,813,209.0313,160.5018,150.5903,0.4093428,0,0.1,0.0155268,0,0,2.3
1925.5,1925,7,eco999,SALO,1,0.999999999933871,1,0.935305,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0.8675113,133.6777,16.90561,16.90561,64.84209,64.84209,30.10242,6.595758,0.1639949,5.75,0,82.93847,0,3.759611,1.468441,193.4879,155.7973,11.92754,11395.76,5612.765,164.3566,557.8438,211,210,813,209.0313,160.5018,141.2561,0.4093428,0,0.1,0.0155268,0,0,2.3
1925.583,1925,8,eco999,SALO,1,0.999999999933871,1,0.935305,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.9885,14.54207,14.54207,53.18314,53.18314,35.15396,7.702605,0.1655932,5.49,0,84.53677,0,3.759611,1.319802,176.5706,141.6552,10.30186,11395.76,5612.765,164.3566,689.1972,211,210,813,209.0313,160.5018,126.9439,0.4093428,0,0.1,0.0155268,0,0,2.3
1925.667,1925,9,eco999,SALO,1,0.999999999933871,1,0.935305,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,3.267769,75.86906,9.594814,9.594815,31.75046,31.75046,29.09023,6.373978,0.178346,3.89,0,97.28958,0,3.759611,0.9959317,139.6927,114.6476,6.510897,11395.76,5612.765,164.3566,797.3337,211,210,813,209.0313,160.5018,107.6534,0.4093428,0,0.1,0.0155268,0,0,2.3
1925.75,1925,10,eco999,SALO,1,0.999999999933871,1,0.935305,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,4.617326,49.86157,6.305765,6.305764,14.09511,14.09511,18.73332,4.104669,0.1902699,2.88,0,109.2134,0,3.759611,0.6941499,88.97511,71.76998,3.660602,11395.76,5612.765,164.3566,865.443,211,210,813,209.0313,160.5018,79.33991,0.4093428,0,0.1,0.0155268,0,0,2.3
1925.833,1925,11,eco999,SALO,1,0.999999999933871,1,0.935305,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,18.23622,24.67068,3.119988,0,0,0,16.08706,3.524845,0.2037573,2.09,0,122.7009,8.44432,0,0.3477341,0,0,1.417533,11395.76,5612.765,0,864.0256,211,374.35661315918,813,209.0313,164.3566,318,0.4093428,0,0.1,0.451108,0,0,0
1925.917,1925,12,eco999,SALO,1,0.999999999933871,1,0.935305,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.2037573,2.09,0,122.7009,42.91182,0,0.2206066,0,0,0.6546722,12257.17,6037.394,0,182.442,211,374.35661315918,1039.21286010742,226.2129,164.3566,287,0.4093428,0,0.1,0.75,0,0,0
1926,1926,1,eco999,SALO,1,0.999999999933871,1,0.935305,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.2037573,2.09,0,122.7009,73.05282,0,0.2058431,0,0,0.4822808,12257.17,6037.394,0,181.9597,233,216,964,226.2129,164.3566,350,0.4093428,0,0.1,0.75,0,0,0
1926.083,1926,2,eco999,SALO,1,0.999999999933871,1,0.935305,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.2037573,2.09,0,122.7009,95.04232,0,0.2462872,0,0,0.5757341,12257.17,6037.394,0,181.3839,233,216,964,226.2129,164.3566,520,0.4093428,0,0.1,0.75,0,0,0
1926.167,1926,3,eco999,SALO,1,0.999999999933871,1,0.935305,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,23.02349,0,0,0,0,0,0,2.392987,0.2022706,2.16,0,121.2142,111.5409,0,0.3765831,0,0,1.282075,12257.17,6037.394,0,180.1018,233,216,964,226.2129,164.3566,685,0.4093428,0,0.1,0.75,0,0,0
1926.25,1926,4,eco999,SALO,1,0.999999999933871,1,0.935305,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,83.04902,49.46592,49.46592,45.79207,0,0,0,7.555,0.2529655,0.76,0,171.909,0,0,0.6480249,0,0,3.323504,12257.17,6037.394,0,176.7783,233,216,964,226.2129,164.3566,889,0.4093428,0,0.1,0.24,0,0,0
1926.333,1926,5,eco999,SALO,1,0.999999999933871,1,0.9599268,996,4.91,12.56,16.385,20.21,110.41,375,0,0,60.2289,81.02394,81.02394,39.4612,42.81716,42.81716,0,11.041,0.2098272,1.82,0,128.7708,0,3.96016,0.9965439,193.2233,169.5591,6.523401,12579.84,6196.328,171.7304,267.1891,233,216,964,232.1679,168.6833,127.2757,0.4093428,0,0.1,0.009617558,0,0,2.3
1926.417,1926,6,eco999,SALO,1,0.999999999933871,1,0.9599268,968,10.6,17.96,21.64,25.32,129.3,375,0,0,23.68983,114.0197,12.91363,12.91363,61.56364,61.56364,42.28162,8.701838,0.1899766,2.9,0,108.9201,0,3.96016,1.308112,206.2209,173.1099,10.8622,12579.84,6196.328,171.7304,429.4368,233,216,964,232.1679,168.6833,123.6977,0.4093428,0,0.1,0.009617558,0,0,2.3
1926.5,1926,7,eco999,SALO,1,0.999999999933871,1,0.9599268,908,13.16,20.38,23.99,27.6,96.06,375,0,0,1.129621,133.6777,15.14006,15.14006,67.24023,67.24023,31.41201,6.464799,0.1646497,5.64,0,83.59327,0,3.96016,1.468441,200.6439,161.2624,13.16782,12579.84,6196.328,171.7304,577.5313,233,216,964,232.1679,168.6833,116.0305,0.4093428,0,0.1,0.009617558,0,0,2.3
1926.583,1926,8,eco999,SALO,1,0.999999999933871,1,0.9599268,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.9885,13.02336,13.02336,55.13653,55.13653,36.68332,7.549669,0.1644369,5.68,0,83.38047,0,3.96016,1.319802,183.0559,146.5741,11.3731,12579.84,6196.328,171.7304,712.7322,233,216,964,232.1679,168.6833,104.2741,0.4093428,0,0.1,0.009617558,0,0,2.3
1926.667,1926,9,eco999,SALO,1,0.999999999933871,1,0.9599268,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0.1793295,75.86906,8.592772,8.592772,32.90584,32.90584,30.35579,6.247422,0.1789858,3.83,0,97.92934,0,3.96016,0.9959317,144.7761,118.6073,7.187932,12579.84,6196.328,171.7304,824.1516,233,216,964,232.1679,168.6833,88.42853,0.4093428,0,0.1,0.009617558,0,0,2.3
1926.75,1926,10,eco999,SALO,1,0.999999999933871,1,0.9599268,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,4.692097,49.86157,5.647217,5.647217,14.60125,14.60125,19.5483,4.02317,0.1902537,2.88,0,109.1972,0,3.96016,0.6941499,92.1701,74.19307,4.041249,12579.84,6196.328,171.7304,894.3035,233,216,964,232.1679,168.6833,65.17131,0.4093428,0,0.1,0.009617558,0,0,2.3
1926.833,1926,11,eco999,SALO,1,0.999999999933871,1,0.9599268,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,17.94884,24.67068,2.794149,0,0,0,16.78692,3.454859,0.2033986,2.11,0,122.3421,8.44432,0,0.3477341,0,0,1.564935,12579.84,6196.328,0,892.7386,233,387.730377197266,964,232.1679,171.7304,318,0.4093428,0,0.1,0.451108,0,0,0
1926.917,1926,12,eco999,SALO,1,0.999999999933871,1,0.9599268,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.2033986,2.11,0,122.3421,42.91182,0,0.2206066,0,0,0.7227483,13457.21,6628.295,0,190.6272,233,387.730377197266,1213.72496032715,249.725,171.7304,287,0.4093428,0,0.1,0.75,0,0,0
1927,1927,1,eco999,SALO,1,0.999999999933871,1,0.9599268,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.2033986,2.11,0,122.3421,73.05282,0,0.2058431,0,0,0.5294816,13457.21,6628.295,0,190.0977,256,219,1126,249.725,171.7304,350,0.4093428,0,0.1,0.75,0,0,0
1927.083,1927,2,eco999,SALO,1,0.999999999933871,1,0.9599268,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.2033986,2.11,0,122.3421,95.04232,0,0.2462872,0,0,0.6320812,13457.21,6628.295,0,189.4656,256,219,1126,249.725,171.7304,520,0.4093428,0,0.1,0.75,0,0,0
1927.167,1927,3,eco999,SALO,1,0.999999999933871,1,0.9599268,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,22.77734,0,0,0,0,0,0,2.392987,0.2021581,2.17,0,121.1016,111.5409,0,0.3765831,0,0,1.407552,13457.21,6628.295,0,188.0581,256,219,1126,249.725,171.7304,685,0.4093428,0,0.1,0.75,0,0,0
1927.25,1927,4,eco999,SALO,1,0.999999999933871,1,0.9599268,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,81.24866,49.46592,49.46592,45.43462,0,0,0,7.555,0.2550107,0.74,0,173.9542,0,0,0.6480249,0,0,3.648775,13457.21,6628.295,0,184.4093,256,219,1126,249.725,171.7304,889,0.4093428,0,0.1,0.24,0,0,0
1927.333,1927,5,eco999,SALO,1,0.999999999933871,1,0.9781628,996,4.91,12.56,16.385,20.21,110.41,375,0,0,62.05101,81.02394,81.02394,39.66992,44.27304,44.27304,0,11.041,0.2083857,1.88,0,127.3292,0,4.112053,0.9965439,198.3669,173.9414,7.110713,13712.86,6754.214,177.2551,274.9785,256,219,1126,254.4691,174.9928,106.8163,0.4093428,0,0.1,0.005240922,0,0,2.3
1927.417,1927,6,eco999,SALO,1,0.999999999933871,1,0.9781628,968,10.6,17.96,21.64,25.32,129.3,375,0,0,22.99086,114.0197,11.87864,11.87864,63.19915,63.19915,43.59339,8.570662,0.187453,3.08,0,106.3965,0,4.112053,1.308112,211.6993,177.5232,11.84014,13712.86,6754.214,177.2551,440.6615,256,219,1126,254.4691,174.9928,103.8134,0.4093428,0,0.1,0.005240922,0,0,2.3
